"","TBD,unassigned - CHEM-4311-1: BIOCHEMISTRY I",,29,,7,,24%,,2.14,,2.71,,1.43,,2.71,,3,
"","TBD,unassigned - CSE-3302-2: PROGRAMMING LANGUAGES",,4,,1,,25%,,3,,2,,3,,2,,2,
"","TBD,unassigned - CSE-3330-4: DATABASE SYS & FILESTRUCTURES",,1,,1,,100%,,5,,5,,5,,5,,5,
"","TBD,unassigned - CSE-4303-2: COMPUTER GRAPHICS",,2,,1,,50%,,4,,5,,5,,3,,5,
"","TBD,unassigned - ENGL-3375-6: FORMS IN CREATIVE WRITING",,1,,1,,nroll1m0e0n%t,,"Count4",,4,,4,,4,,4,
"","TBD,unassigned - GEOL-1301-1: EARTH SYSTEMS",,4,,1,,25%,,5,,5,,5,,5,,5,
"","TBD,unassigned - HIST-1301-11: U.S. HISTORY TO 1865",,8,,2,,25%,,1,,1,,1.5,,1.5,,1.5,
"","TBD,unassigned - LING-2301-5: STUDY OF HUMAN LANGUAGE",,2,,1,,50%,,4,,4,,3,,4,,4,
"","TBD,unassigned - MAE-2315-1: FLUID DYNAMICS",,4,,1,,25%,,4,,4,,4,,3,,4,
"","TBD,unassigned - MAE-3324-2: STRUC & MECH BEHAVIORMATERIAL",,6,,2,,33%,,2.5,,4,,2.5,,4,,3.5,
"","TBD,unassigned - MANA-5341-1: STAFFING & PERFORMANCEMNGMNT",,1,,1,,"Instructorefine1d0/0e%x",,"clearlylained4",,4,,4,,4,,4,
"","TBD,unassigned - MATH-1302-: COLLEGE ALGEBRA",,2,,1,,bjecti5v0e%s,,xpectat5i,,"ns5",,5,,5,,5,
"","TBD,unassigned - MATH-1421-200: PREPARATION FORCALCULUS",,11,,2,,Instru1c8to%r,,prepar2e.d5,,"or3.5",,3.5,,3,,3,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","TBD,unassigned - MATH-1426-700: CALCULUS I",,13,,1,,8%,,3,,4,,1,,2,,3,
"","TBD,unassigned - MATH-2326-5: CALCULUS III",,4,,1,,25%,,3,,,,1,,3,,3,
"","TBD,unassigned - NURS-3365-4: PHARMACOLOGY IN NURSINGPRACTI",,8,,1,,13%,,4,,4,,4,,4,,4,
"","TBD,unassigned - NURS-5212-1: THERAPY CONCEPTS FOR PSYCHNP",,1,,1,,100%,,2,,1,,1,,3,,4,
"","TBD,unassigned - NURS-5327-1: EXPLOR SCI & THEORIES-NURSING",,2,,1,,50%,,5,,5,,5,,5,,5,
"","TBD,unassigned - NURS-5335-1: FAMILY II",,1,,1,,100%,,3,,3,,2,,3,,2,
"","TBD,unassigned - OPMA-3306-3: OPERATIONS MANAGEMENT",,5,,1,,20%,,2,,1,,1,,5,,1,
"","TBD,unassigned - POLS-2311-10: GOVT OF U S",,3,,1,,33%,,3,,3,,1,,3,,3,
"","TBD,unassigned - SOCW-5301-4: HUMAN BEHAV & SOCIAL ENV I",,2,,1,,"nrollment50%",,"Count2",,3,,2,,1,,3,
"","TBD,unassigned - SPAN-1442-9: BEGINNING SPANISH II",,1,,1,,100%,,1,,1,,1,,1,,2,
"","TBD,unassigned - UNIV-LA-1000-4: FIRST YEAR EXPERIENCE",,1,,1,,100%,,3,,3,,3,,3,,3,
"","Tchafa,Franck - MAE-1312-1: ENGINEERING STATICS",,40,,15,,38%,,3.4,,3.27,,2.47,,3.67,,3.6,
"","Tellez,Rosa - SPAN-2310-1: HISPANIC CULTURE IN THE WORLD",,29,,14,,espon4s8e%,,"ate4.92",,4.92,,5,,4.77,,4.77,
"","Tellez,Rosa - SPAN-2315-3: INTERM SPAN HERITAGE SPEAKERS",,15,,8,,Instru5c3to%r,,"clearly5",,4.88,,4.75,,4.63,,4.75,
"","Tellez,Rosa - SPAN-3303-1: ADVANCED SPANISH CONVERSATION",,18,,6,,"efined/exbjecti3v3e%s",,"lainedxpectat5i",,"ns5",,5,,5,,5,
"","Tellez,Rosa - SPAN-3305-2: ADV SPANISH HERITAGE SPEAKERS",,29,,19,,Instru6c6to%r,,prepa4r.e8d9,,"or5",,4.84,,4.74,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Terrasi,Salvatore - ART-1305-1: TWO-DIMENSIONAL DESIGN",,14,,5,,36%,,5,,5,,5,,5,,5,
"","Terrasi,Salvatore - ART-2304-2: DIGITAL MEDIA",,19,,9,,47%,,4.88,,4.88,,4.88,,4.88,,4.88,
"","Terry,Benjamin - ART-2371-2: PAINTING",,18,,7,,39%,,4,,3.67,,3.57,,3.86,,3.14,
"","Terry,Benjamin - ART-4392-4: SPECIAL STUDIES",,12,,6,,50%,,4.83,,4.83,,4.83,,5,,4.83,
"","Theriaque,Tina - NURS-6382-406: HEALTH CARE POLICY",,10,,10,,100%,,4.7,,4.6,,4.8,,4.6,,4.7,
"","Tholen,Whitney - BIOL-2444-1: GENERAL MICROBIOLOGY",,154,,60,,39%,,4.19,,4.19,,4.19,,4.07,,3.93,
"","Tholen,Whitney - BIOL-2444-14: GENERAL MICROBIOLOGY",,24,,7,,29%,,4,,4,,3.71,,4.14,,4.14,
"","Tholen,Whitney - BIOL-2444-2: GENERAL MICROBIOLOGY",,128,,39,,30%,,4.23,,4.26,,4.03,,3.95,,3.89,
"","Tholen,Whitney - BIOL-2444-3: GENERAL MICROBIOLOGY",,24,,11,,46%,,4.55,,4.64,,4.64,,4.36,,4.27,
"","Tholen,Whitney - BIOL-2460-3: NURSING MICROBIOLOGY",,28,,11,,39%,,4.09,,4.45,,4,,4.18,,3.45,
"","Tholen,Whitney - BIOL-2460-4: NURSING MICROBIOLOGY",,26,,12,,46%,,3.83,,4,,3.58,,3.92,,3.83,
"","Tholen,Whitney - BIOL-2460-5: NURSING MICROBIOLOGY",,29,,9,,31%,,4.78,,4.56,,4.78,,4.78,,4.56,
"","Tholen,Whitney - BIOL-2460-700: NURSING MICROBIOLOGY",,224,,141,,nrollm6e3n%t,,Count 4.2,,4.13,,4.01,,3.98,,3.79,
"","Tholen,Whitney - BIOL-2460-701: NURSING MICROBIOLOGY",,224,,138,,62%,,4.18,,4.14,,3.96,,4.03,,3.88,
"","Tholen,Whitney - BIOL-4390-1: INSTR TECHNIQUES IN MICRO",,19,,9,,47%,,4.5,,4.22,,4.44,,4.78,,4.67,
"","Thomas,Anthony - MATH-1308-150: ELEM STATISTICALANALYSIS",,5,,2,,40%,,3.5,,3,,3,,3.5,,4,
"","Thomas,Anthony - MATH-1308-150: ELEM STATISTICALANALYSIS",,91,,16,,espon1s8e%,,"ate4.63",,4.44,,4.56,,4.19,,4.5,
"","Thomas,Anthony - MATH-1308-151: ELEM STATISTICALANALYSIS",,5,,1,,Instru2c0to%r,,"clearly4",,2,,2,,3,,3,
"","Thomas,Anthony - MATH-1308-151: ELEM STATISTICALANALYSIS",,91,,16,,"efined/exbjecti1v8e%s",,"lainedxpec4ta.4t4i",,"ns4.5",,4.38,,4.13,,4.5,
"","Thomas,Gigi - NURS-5120-4: ADULT-GERONTOLOGYASSESSMENT",,7,,7,,Instr1u0c0to%r,,prepared5,,"or5",,5,,4.86,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Thomas,Gigi - NURS-5130-3: PEDIATRIC ASSESSMENT LAB",,7,,7,,100%,,4.86,,5,,5,,5,,4.86,
"","Thomas,Gigi - NURS-5350-10: ROLE OF NURSE IN ADV PRACTICE",,25,,17,,68%,,4.81,,4.81,,4.81,,4.81,,4.81,
"","Thomas,Patricia - NURS-5447-10: NEONATAL NURSING III",,21,,11,,52%,,4.27,,4.09,,3.91,,4.36,,4.45,
"","Thomas,Patricia - NURS-5450-10: NEONATAL NP CLINICALPRACTICE",,12,,7,,58%,,4.29,,4,,3.86,,4.57,,4.57,
"","Thomas,Patricia - NURS-5610-10: NEONATAL NP ADVANCEDPRACTICUM",,10,,6,,60%,,4,,3.83,,4.17,,4.5,,4.5,
"","Thompson,Jeremy - EDAD-6371-5: PERSONNEL & SCHOOL LAW",,26,,15,,58%,,4.93,,4.93,,5,,4.93,,4.93,
"","Thompson,Jeremy - EDAD-6374-105: ADV SCHOOL BUSINESSADMIN",,26,,18,,69%,,5,,4.94,,4.94,,5,,5,
"","Thompson,Kimberly - NURS-5323-1: ADULT PSYCHIATRICMENTAL HEALT",,6,,6,,"nrollment100%",,"Count4.17",,4,,4.17,,4,,4.17,
"","Thompson,Kimberly - NURS-5324-2: PSYCHIATRIC MENTAL CLINPRAC I",,10,,6,,"esponde60%",,"Count3.5",,4.17,,3.17,,4,,3.67,
"","Thompson,Kimberly - NURS-5324-3: PSYCHIATRIC MENTAL CLINPRAC I",,6,,2,,33%,,5,,5,,5,,5,,5,
"","Thompson,Thomas - FINA-3313-3: BUSINESS FINANCE",,5,,1,,20%,,1,,1,,1,,1,,2,
"","Thompson,Thomas - FINA-3313-3: BUSINESS FINANCE",,133,,63,,47%,,2.3,,2,,2.13,,3.1,,3.06,
"","Thompson,Thomas - FINA-3313-6: BUSINESS FINANCE",,27,,10,,Instru3c7to%r,,clearly3 .1,,2.6,,2.1,,3.4,,3.3,
"","Thompson,Thomas - FINA-4328-1: STUDENT MANAGEDINVSTMNT FUND",,13,,5,,"efined/exbjecti3v8e%s",,"lainedxpecta3t.4i",,"ns3.6",,3.2,,4.6,,4.2,
"","Thurburn,Albert - MANA-3325-3: ENTREPRENEUR I",,54,,12,,22%,,3.36,,3.82,,3.09,,3.33,,3.25,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Thurburn,Albert - MANA-4322-8: ORGANIZATIONAL STRATEGY",,44,,16,,36%,,4.2,,4,,3.93,,4.27,,4.07,
"","Tice,Kathleen - LIST-4374-3: EC-6 LIT LRNG: LITRATUR & LANG",,26,,7,,27%,,4.57,,4.71,,4.43,,4.71,,4.86,
"","Tice,Kathleen - LIST-4376-2: ASSESSMENT IN LITERACY LRNG",,20,,4,,20%,,4.75,,4.75,,4.25,,4.5,,4.5,
"","Tice,Kathleen - LIST-5315-1: LITERACY THEORY TO PRACTICE",,10,,5,,50%,,4,,4.2,,3.8,,4.6,,4.4,
"","Tidwell,Jerithea - NURS-5130-418: PEDIATRIC ASSESSMENT LAB",,5,,2,,40%,,4.5,,4.5,,4.5,,4.5,,4.5,
"","Tidwell,Jerithea - NURS-5130-429: PEDIATRIC ASSESSMENT LAB",,7,,4,,57%,,4,,4.25,,4.25,,4,,4,
"","Tiernan,Janice - CSE-1310-3: INTRO COMPUTERS &PROGRAMMING",,18,,3,,17%,,4,,4,,3.67,,3,,4,
"","Tiernan,Janice - CSE-1310-3: INTRO COMPUTERS &PROGRAMMING",,129,,41,,nrollm3e2n%t,,Coun4t .28,,4.03,,4.1,,4.18,,4.59,
"","Tiernan,Janice - ENGR-1101-2: ENGR FOR TRANSFERS",,272,,92,,34%,,4.31,,4.46,,4.19,,4.3,,4.29,
"","Tigner,Amy - ENGL-3381-1: RHETORICAL MAKING",,20,,15,,75%,,4.13,,4.6,,4.13,,4.53,,4.6,
"","Tigner,Amy - ENGL-4322-1: EARLY MODERN LITERATURE",,16,,11,,69%,,4.82,,4.73,,4.82,,4.82,,4.91,
"","Tindell,Shawn - NURS-3325-505: RN-BSN HOLISTIC CARE OLDERADU",,261,,36,,14%,,4.43,,4.31,,4.23,,4.31,,4.26,
"","Tindell,Shawn - NURS-3335-504: RN-BSN PROMOTING HEALTHYLIFES",,169,,40,,24%,,4.51,,4.54,,4.49,,4.41,,4.41,
"","Tjuatja,Saibun - EE-3407-1: ELECTROMAGNETICS",,57,,24,,Instru4c2to%r,,clearly3 .5,,4.21,,3.5,,3.92,,3.46,
"","Tjuatja,Saibun - EE-3407-101: ELECTROMAGNETICS",,13,,8,,efined6/2e%x,,laine3d. 88,,4,,3.63,,4,,4.25,
"","Tjuatja,Saibun - EE-3407-102: ELECTROMAGNETICS",,10,,3,,bjecti3v0e%s,,xpectat2i,,"ns2.33",,1.67,,2,,3.67,
"","Tjuatja,Saibun - EE-3407-103: ELECTROMAGNETICS",,9,,3,,33%,,3,,4,,3.5,,3.5,,3.5,
"","Tjuatja,Saibun - EE-3407-104: ELECTROMAGNETICS",,10,,4,,40%,,1.5,,2,,1.5,,3.25,,3.25,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Tjuatja,Saibun - EE-3407-105: ELECTROMAGNETICS",,15,,7,,47%,,3.14,,2.86,,2.29,,3,,3.14,
"","Tobias,Ronnie - NURS-5353-450: ADULT GERO PRIMARY CAREPRAC 2",,8,,6,,75%,,4.5,,4.83,,4.67,,4.67,,4.67,
"","Tobias,Ronnie - NURS-5353-451: ADULT GERO PRIMARY CAREPRAC 2",,6,,2,,33%,,5,,5,,5,,5,,5,
"","Tobolowsky,Barbara - EDAD-6301-1: INTRO TO K-16 DOCTORALSTUDIES",,16,,16,,100%,,4.69,,4.5,,4.38,,4.69,,4.75,
"","Tobolowsky,Barbara - EDAD-6392-8: SEL TOP K-16 ED POLICYRES",,6,,6,,100%,,4.8,,5,,4.8,,5,,5,
"","Toledo,Ivan - MATH-2425-251: CALCULUS II",,24,,19,,79%,,4.68,,4.74,,4.74,,4.63,,4.74,
"","Toledo,Ivan - MATH-2425-252: CALCULUS II",,14,,6,,43%,,4.5,,4.5,,4.5,,4.5,,4.5,
"","Tomlinson,Allison - CRCJ-3350-2: INTRO RESEARCH METHODS",,45,,13,,nrollm2e9n%t,,Coun4t .69,,4.46,,4.46,,4.08,,4.23,
"","Tomlinson,Allison - CRCJ-5350-2: THEORY",,15,,7,,47%,,4,,4,,3.71,,4,,4,
"","Tomlinson,Allison - SOCW-4310-3: SW CHILD & FAM",,40,,27,,68%,,4.63,,4.67,,4.67,,4.59,,4.59,
"","Tomlinson,Allison - SOCW-5362-17: DIRECT PRACT WITH CHILD& FAM",,31,,21,,68%,,4.71,,4.67,,4.57,,4.67,,4.67,
"","Tomlinson,Allison - SOCW-5362-20: DIRECT PRACT WITH CHILD& FAM",,34,,12,,espon3s5e%,,"ate4.5",,4.5,,4.42,,4.5,,4.17,
"","Tomlinson,Allison - SOCW-5362-4: DIRECT PRACT WITH CHILD &FAM",,33,,21,,Instru6c4to%r,,clearl4y. 24,,4.29,,4.38,,4.43,,4.38,
"","Tomlinson,Allison - SOCW-5363-12: SOCIAL POLICY FOR CHILDYOUTH",,26,,16,,"efined/exbjecti6v2e%s",,"lainedxpec4ta.1t3i",,"ns4.06",,4.06,,4.25,,4.31,
"","Tommerdahl,Jodi - EDUC-5362-1: NEUROSCIENCE ANDLANGUAGE",,7,,4,,Instru5c7to%r,,prepa4r.e2d5,,"or4.5",,4.5,,4.5,,4.5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Tommerdahl,Jodi - EDUC-5363-1: NEUROSCIENCE ANDREASONING",,7,,5,,71%,,4.6,,4.6,,4.4,,4.6,,4.6,
"","Tong,Albert - AE-5313-1: FLUID DYNAMICS",,10,,4,,40%,,4.5,,4.25,,3.5,,3.75,,4,
"","Tong,Albert - AE-5313-2: FLUID DYNAMICS",,4,,2,,50%,,4.5,,4.5,,3.5,,4.5,,4,
"","Tong,Albert - ME-5313-1: FLUID DYNAMICS",,9,,8,,89%,,3.25,,3.25,,3.25,,3.5,,3.63,
"","Tong,Albert - ME-5313-2: FLUID DYNAMICS",,5,,3,,60%,,4,,4.33,,3.33,,4.67,,4,
"","Tong,Albert - ME-5331-4: ANALYTIC METHODS ENGINEERING",,20,,12,,60%,,4.08,,3.92,,3.75,,3.92,,4.18,
"","Torres Rico,Abigail - UNIV-BU-1101-16: CAREER PREP &STUDENT SUCCESS",,7,,1,,14%,,5,,5,,5,,5,,5,
"","Torres Rico,Abigail - UNIV-BU-1101-7: CAREER PREP & STUDENTSUCCESS",,17,,5,,29%,,4.6,,4.6,,4.8,,4.6,,4.6,
"","Torres,Cesar - CSE-5392-2: TOPICS IN COMPUTER SCIENCE",,2,,1,,50%,,5,,5,,5,,5,,5,
"","Torres,Cesar - CSE-6392-3: SPECIAL TOPICS",,3,,1,,nrollm3e3n%t,,"Count5",,5,,5,,5,,5,
"","Torres,Nahum - UNIV-EN-1131-4: STUDENT SUCCESS",,37,,21,,57%,,3.29,,3.76,,3.62,,3.38,,3.48,
"","Torres-Garcia,Solymar - SPAN-2313-4: INTERMEDIATE SPANISH I",,6,,2,,"esponde33%",,"Count5",,5,,5,,5,,5,
"","Torres-Garcia,Solymar - SPAN-2313-5: INTERMEDIATE SPANISH I",,11,,6,,55%,,4.33,,4.33,,4.33,,4.17,,4.17,
"","Torres-Garcia,Solymar - SPAN-2313-7: INTERMEDIATE SPANISH I",,17,,5,,29%,,4.8,,4.8,,4.6,,4.8,,4.8,
"","Torres-Garcia,Solymar - SPAN-2313-9: INTERMEDIATE SPANISH I",,25,,10,,"Instructorefined4/0e%x",,"clearlylained4 .3",,4.22,,4.1,,4,,4.1,
"","Torres-Garcia,Solymar - SPAN-4315-1: LATIN AMERICAN LIT II",,13,,11,,bjecti8v5e%s,,xpec4ta.6t4i,,"ns4.64",,4.73,,4.82,,4.73,
"","Towns,Lydia - HIST-1301-9: U.S. HISTORY TO 1865",,88,,26,,30%,,3.88,,3.96,,4,,3.92,,3.96,
"","Towns,Lydia - HIST-1301-900: U.S. HISTORY TO 1865",,5,,2,,40%,,4.5,,5,,4.5,,4.5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Towns,Lydia - HIST-2322-1: WORLD HISTORY SINCE 1400",,36,,10,,28%,,4,,3.9,,4,,4.1,,3.9,
"","Trache,Maria - EDAD-6315-1: ADVANCED STATISTICAL METHODS",,9,,8,,89%,,4.88,,4.88,,4.88,,4.88,,4.88,
"","Tran,Bao - PHYS-1444-6: GENERAL TECHNICAL PHYSICS II",,42,,17,,40%,,4.38,,4.44,,4.25,,4.31,,4.56,
"","Tran,Bao - PHYS-1444-901: GENERAL TECHNICAL PHYSICS II",,5,,1,,20%,,5,,4,,5,,5,,5,
"","Travis,Charles - GEOG-2303-1: WORLD REGIONAL GEOGRAPHY",,25,,11,,44%,,4.45,,4.36,,4.45,,4.55,,4.36,
"","Traylor,Janelle - NURS-5338-452: FAMILY CLINICAL PRACTICE 2",,9,,5,,56%,,4.8,,4.8,,5,,4.8,,5,
"","Tremayne,Mark - BCMN-2347-1: BROADCASTWRITING/REPORTING",,18,,13,,72%,,4.31,,4.54,,4.38,,4.38,,4.23,
"","Tremayne,Mark - BCMN-3340-1: ELECTRONIC NEWS",,21,,10,,48%,,4.2,,4.4,,4.2,,4.3,,4.6,
"","Trent,Tiffany - NURS-5354-400: ADULT GERONTOLOGY ACUTEPRAC 1",,2,,1,,"nrollment50%",,"Count4",,4,,4,,4,,4,
"","Trent,Tiffany - NURS-6307-401: POPULATION HEALTH",,8,,3,,38%,,4.33,,4,,4,,4.33,,4.33,
"","Trent,Tiffany - NURS-6307-403: POPULATION HEALTH",,8,,2,,25%,,4.5,,4.5,,4,,4.5,,5,
"","Trent,Tiffany - NURSC-5354-400: ADULT GERONTOLOGY ACUTEPRAC 1",,4,,2,,50%,,4.5,,4.5,,4.5,,4.5,,4.5,
"","Treszoks,Jodi - MATH-1421-301: PREPARATION FOR CALCULUS",,21,,2,,10%,,5,,4.5,,4.5,,4.5,,5,
"","Treszoks,Jodi - MATH-1421-302: PREPARATION FOR CALCULUS",,5,,1,,"Instructorefined2/0e%x",,"clearlylained5",,4,,5,,4,,4,
"","Treszoks,Jodi - MATH-1421-302: PREPARATION FOR CALCULUS",,28,,7,,"bjectives25%",,"xpectati4.29",,"ns4.43",,4.43,,4.14,,4.57,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Trevino,Margarita - NURS-5302-400: CURRICULUMDEVELOPMENT IN NEDU",,14,,5,,36%,,4.4,,5,,4.6,,5,,5,
"","Trevino,Margarita - NURS-5302-402: CURRICULUMDEVELOPMENT IN NEDU",,61,,31,,51%,,4.77,,4.77,,4.61,,4.84,,4.7,
"","Trevino,Margarita - NURSC-5302-402: CURRICULUMDEVELOPMENT IN NEDU",,2,,1,,50%,,5,,5,,5,,5,,5,
"","Trevino,Margarita - NURSG-5302-400: CURRICULUMDEVELOPMENT IN NEDU",,2,,1,,50%,,5,,3,,3,,4,,4,
"","Trevino,Margarita - NURSG-5302-402: CURRICULUMDEVELOPMENT IN NEDU",,4,,2,,50%,,4.5,,4,,4,,4.5,,4,
"","Trinka,Michele - NURS-4431-873: NURS CHILDREN &ADOLESCENTS",,8,,4,,50%,,4.5,,4.5,,4.5,,4.75,,4.75,
"","Trivedi,Sumit - NURS-5120-426: ADULT-GERONTOLOGYASSESSMENT",,10,,4,,"nrollment40%",,"Count4",,4.25,,4.75,,4.5,,5,
"","Trivedi,Sumit - NURS-5352-402: ADULT GERO PRIMARYPRACTICE 1",,5,,3,,"esponde60%",,"Count4.33",,4.33,,4.33,,5,,5,
"","Trott,Daniel - KINE-5300-1: RSRCH METHODS IN KINESIOLOGY",,13,,5,,38%,,4.2,,4.4,,3.8,,4.2,,4.4,
"","Trowbridge,Cynthia - KINE-5221-1: CLINICAL ATHLETIC TRAININGII",,13,,10,,77%,,4.2,,4.4,,4.4,,4.6,,4.7,
"","Trowbridge,Cynthia - KINE-5232-1: FUNDAMENTALS OF AT II",,13,,11,,Instru8c5to%r,,clearl4y. 27,,4.36,,4.09,,4.27,,4.64,
"","Trowbridge,Cynthia - KINE-5232-2: FUNDAMENTALS OF AT II",,13,,8,,efined6/2e%x,,lained4 .5,,4.38,,4.13,,4.63,,4.63,
"","Tse,Key - CHEM-3175-1: BIOPHYSICAL CHEMISTRY LAB",,13,,7,,bjecti5v4e%s,,xpec3ta.1t4i,,"ns3.57",,3.29,,4,,4.14,
"","Tseng,Shu-Ming - INSY-5343-70: DATA COMM AND NETWORK",,38,,1,,Instruc3to%r,,prepared4,,"or4",,4,,3,,4,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Tshikunguila,Kaseya - NURS-3632-20: CLINICAL NURSINGFOUNDATIONS",,8,,6,,75%,,4.83,,4.67,,4.67,,4.67,,4.83,
"","Tshikunguila,Kaseya - NURS-3632-30: CLINICAL NURSINGFOUNDATIONS",,6,,5,,83%,,3.8,,4.2,,2.8,,4.4,,4.8,
"","Tsung,Nilo - AREN-3311-1: CONSTRUCTION ENGINEERING",,7,,3,,43%,,2.33,,2,,2,,2.67,,3.33,
"","Tsung,Nilo - AREN-3311-101: CONSTRUCTION ENGINEERING",,18,,10,,56%,,2.4,,2.9,,2,,3.1,,3.4,
"","Tsung,Nilo - CE-3311-1: CONSTRUCTION ENGINEERING",,48,,28,,58%,,3.29,,3.46,,2.96,,3.54,,3.61,
"","Tsung,Nilo - CE-3311-101: CONSTRUCTION ENGINEERING",,3,,3,,100%,,3.67,,4.33,,3.67,,4.33,,3.33,
"","Tsung,Nilo - CE-4303-1: CONSTRUCTION PROJECT ADMIN",,3,,2,,67%,,4.5,,4.5,,4,,4.5,,4.5,
"","Tsung,Nilo - CE-4303-101: CONSTRUCTION PROJECT ADMIN",,5,,4,,80%,,4,,4.5,,4,,4.25,,4.5,
"","Tsung,Nilo - CE-5342-1: CONSTRUCTION PROJECT ADMIN",,6,,2,,33%,,4.5,,4.5,,5,,5,,5,
"","Tsung,Nilo - CM-5342-1: CONSTRUCTION PROJECT ADMIN",,13,,8,,62%,,4,,4,,4,,4,,4.25,
"","Tsung,Nilo - CM-5342-101: CONSTRUCTION PROJECT ADMIN",,1,,1,,nroll1m0e0n%t,,"Count4",,4,,4,,3,,4,
"","Tsung,Nilo - CM-5342-900: CONSTRUCTION PROJECT ADMIN",,5,,2,,40%,,4.5,,4,,3.5,,4.5,,5,
"","Tsung,Nilo - CM-5379-1: CONSTRUCTION COST ESTIMATING",,8,,2,,25%,,4.5,,4.5,,4.5,,4.5,,4.5,
"","Tsung,Nilo - CM-5379-101: CONSTRUCTION COST ESTIMATING",,7,,3,,43%,,4,,4,,4,,3.33,,4.33,
"","Tsung,Nilo - CM-5379-11: CONSTRUCTION COST ESTIMATING",,7,,2,,29%,,4.5,,4.5,,4.5,,4.5,,4.5,
"","Tsung,Nilo - CM-5379-111: CONSTRUCTION COST ESTIMATING",,7,,3,,43%,,4,,4,,4,,3.67,,4.33,
"","Tsung,Nilo - CM-5386-1: CONSTR PLANNING & SCHEDULING",,6,,1,,Instru1c7to%r,,"clearly4",,4,,4,,4,,4,
"","Tsung,Nilo - CM-5386-101: CONSTR PLANNING & SCHEDULING",,6,,2,,"efined/exbjecti3v3e%s",,"lainedxpecta3t.5i",,"ns4",,3,,3.5,,4.5,
"","Tsung,Nilo - CM-5386-11: CONSTR PLANNING & SCHEDULING",,4,,1,,25%,,4,,4,,4,,4,,4,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Tsung,Nilo - CM-5386-111: CONSTR PLANNING & SCHEDULING",,6,,2,,33%,,4.5,,4.5,,3.5,,4.5,,4.5,
"","Tuppeny,Allison - NURS-5315-402: ADVANCEDPATHOPHYSIOLOGY",,154,,44,,29%,,4.14,,4.14,,4.21,,4.2,,4.26,
"","Tuppeny,Allison - NURSC-5315-402: ADVANCEDPATHOPHYSIOLOGY",,8,,2,,25%,,4,,3.5,,4,,4,,4,
"","Turner,Gregory - EE-1106-1: EE FRESHMAN PRACTICUM",,17,,4,,24%,,4,,3.75,,3.75,,3.25,,4,
"","Turner,Gregory - EE-1106-101: EE FRESHMAN PRACTICUM",,17,,4,,24%,,4,,4,,4,,3.5,,4,
"","Turner,Gregory - EE-1106-102: EE FRESHMAN PRACTICUM",,19,,5,,26%,,4.8,,4.8,,4.8,,4.8,,4.8,
"","Turner,Gregory - EE-1106-103: EE FRESHMAN PRACTICUM",,14,,3,,21%,,5,,4.67,,4.67,,4.67,,4.67,
"","Turner,Gregory - EE-1106-2: EE FRESHMAN PRACTICUM",,19,,5,,26%,,4.8,,4.6,,4.8,,4.6,,4.6,
"","Turner,Gregory - EE-1106-3: EE FRESHMAN PRACTICUM",,14,,3,,21%,,4.67,,5,,4.67,,4.33,,4.67,
"","Turner,Gregory - EE-1311-1: EMBEDDED SYSTEMPROGRAMMING",,10,,1,,"nrollment10%",,"Count5",,5,,4,,4,,5,
"","Turner,Gregory - EE-1311-1: EMBEDDED SYSTEMPROGRAMMING",,96,,25,,"esponde26%",,"Count4.36",,4.38,,4.32,,4.2,,4.44,
"","Turner,Gregory - EE-3318-1: REAL-TIME DSP",,20,,6,,30%,,4.83,,4.67,,4.83,,4.5,,4.67,
"","Turner,Gregory - EE-4349-2: ENGINEERING DESIGN PROJECT",,20,,6,,30%,,4.83,,4.83,,4.83,,4.83,,4.83,
"","Turner,Hallee - ART-2371-1: PAINTING",,18,,5,,28%,,4.6,,4.6,,4.6,,4.6,,4.6,
"","Turner,Joseph - MUSI-2185-3: SIGHTSING & EAR TRAINING III",,20,,4,,20%,,5,,5,,5,,5,,4.25,
"","Turner,Joseph - MUSI-2185-4: SIGHTSING & EAR TRAINING III",,18,,6,,Instru3c3to%r,,"clearly5",,4.83,,4.83,,4.83,,5,
"","Turner,Joseph - MUSI-2325-3: THEORY & HARMONY III",,19,,6,,efined3/2e%x,,lained4 .5,,4.83,,4.5,,4.5,,4.67,
"","Turner,Joseph - MUSI-5301-1: FORM AND STYLE ANALYSIS",,19,,9,,bjecti4v7e%s,,xpec4ta.4t4i,,"ns4.67",,4.44,,4.56,,4.78,
"","Turner,Sheryl - NURS-4581-816: NURS ADULTS WITH COMPLEXNEEDS",,8,,4,,Instru5c0to%r,,prepared5,,"or5",,5,,5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Ugoh,Maryann - NURS-5338-483: FAMILY CLINICAL PRACTICE 2",,10,,7,,70%,,5,,4.86,,4.86,,5,,5,
